year,country,region,income,population,lifeExpectancy
1964,Swaziland,Sub-Saharan Africa,2139.39,389347,45.42
1964,Tanzania,Sub-Saharan Africa,763.24,11521695,44.7
1964,Togo,Sub-Saharan Africa,1218.93,1606285,46.4
1964,Uganda,Sub-Saharan Africa,868.29,8147346,46.16
1964,Zambia,Sub-Saharan Africa,1599.11,3599000,46.54
1964,Zimbabwe,Sub-Saharan Africa,535.49,4537263,52.92
1964,Afghanistan,South Asia,846.27,10744167,32.58
1964,Bangladesh,South Asia,734,59402546,41.88
1964,Bhutan,South Asia,,931782,38.18
1964,India,South Asia,755,474000000,45
1964,Maldives,South Asia,,94244,46.1
1964,Nepal,South Asia,661.37,10677158,39.92
1964,Pakistan,South Asia,871,55988385,51.38
1964,Sri Lanka,South Asia,1094.23,10942373,59.09
1964,Algeria,Middle East & North Africa,3214.44,11612858,49.21
1964,Bahrain,Middle East & North Africa,13372.47,185691,57.79
1964,Djibouti,Middle East & North Africa,3019.73,103354,40.42
1964,Iraq,Middle East & North Africa,8253.13,7711071,53.73
1964,Israel,Middle East & North Africa,7981.81,2498199,69.86
1964,Jordan,Middle East & North Africa,2671.52,1017180,49.02
1964,Kuwait,Middle East & North Africa,91341.83,433233,61.72
1964,Lebanon,Middle East & North Africa,5814.82,1996143,62.7
1964,Libya,Middle East & North Africa,12161.38,1560361,48.53
1964,Morocco,Middle East & North Africa,1596.54,13722483,48.64
1964,Oman,Middle East & North Africa,2902.51,661826,44.17
1964,Qatar,Middle East & North Africa,,63897,56.04
1964,Saudi Arabia,Middle East & North Africa,13089.1,5192398,47.06
1964,Tunisia,Middle East & North Africa,1912.76,4468393,50.24
1964,United Arab Emirates,Middle East & North Africa,,132980,56.19
1964,West Bank and Gaza,Middle East & North Africa,2368.29,1182145,49.02
1964,"Yemen, Rep.",Middle East & North Africa,837.04,6378206,35.62
1964,Argentina,America,7452.89,21949244,65.6
1964,Aruba,America,,59091,67.14
1964,Barbados,America,6130.21,233269,66.5
1964,Belize,America,1972.05,103902,63.44
1964,Bolivia,America,2323.02,3764067,43.92
1964,Brazil,America,3277.01,80666939,56.28
1964,Canada,America,14510.9,19711053,71.69
1964,Chile,America,4694.22,8330423,58.76
1964,Colombia,America,2566.86,18090000,58.64
1964,Costa Rica,America,3680.52,1440184,63.83
1964,Cuba,America,5087.17,7612275,66.4
1964,Ecuador,America,4227.1,4967705,55.39
1964,El Salvador,America,4047.7,2923870,53.97
1964,French Guiana,America,,37893,60.97
1964,Grenada,America,,92767,63.75
1964,Guadeloupe,America,,295823,65.05
1964,Guatemala,America,2978.56,4454413,47.89
1964,Guyana,America,2049.28,626389,57.99
1964,Haiti,America,1572.87,4049805,44.46
1964,Honduras,America,2326.64,2246099,48.92
1964,Jamaica,America,5596.18,1738997,66.28
1964,Martinique,America,,306529,65.01
1964,Mexico,America,5213.6,43774575,59.06
1964,Netherlands Antilles,America,,144450,67.13
1964,Nicaragua,America,4222.45,1695330,49.6
1964,Panama,America,3810.21,1287993,62.72
1964,Paraguay,America,2187.33,2115353,64.57
1964,Peru,America,5235.97,11143500,49.74
1964,Puerto Rico,America,5793.24,2552181,70.12
1964,Suriname,America,,327023,61.14
1964,Trinidad and Tobago,America,5217.56,923887,65.18
1964,United States,America,20243.98,191889000,70.33
1964,Uruguay,America,5603.15,2663610,68.54
1964,Albania,Europe & Central Asia,2473.7,1832284,65.44
1964,Armenia,Europe & Central Asia,,2134940,67.74
1964,Austria,Europe & Central Asia,11705.63,7223801,70.16
1964,Azerbaijan,Europe & Central Asia,,4430183,62.67
1964,Belarus,Europe & Central Asia,,8501607,73.48
1964,Belgium,Europe & Central Asia,12089.41,9367000,70.73
1964,Bosnia and Herzegovina,Europe & Central Asia,2029.36,3445000,62.85
1964,Bulgaria,Europe & Central Asia,4721.86,8144339,71.14
1964,Croatia,Europe & Central Asia,6502.15,4113553,67.63
1964,Cyprus,Europe & Central Asia,,586500,69.53
1964,Denmark,Europe & Central Asia,13937.78,4720171,72.52
1964,Estonia,Europe & Central Asia,,1272439,70.64
1964,Finland,Europe & Central Asia,10042.22,4548544,69.37
1964,France,Europe & Central Asia,12197.97,48340000,71.32
1964,Georgia,Europe & Central Asia,,4406832,65.27
1964,Germany,Europe & Central Asia,13844.37,74954262,70.52
1964,Greece,Europe & Central Asia,6709.76,8510429,69.98
1964,Hungary,Europe & Central Asia,8362.48,10124000,69.48
1964,Iceland,Europe & Central Asia,12133.87,188847,73.57
1964,Ireland,Europe & Central Asia,7131.74,2864000,70.49
1964,Italy,Europe & Central Asia,8821.6,51600200,70.4
1964,Kazakhstan,Europe & Central Asia,,11601936,60.04
1964,Latvia,Europe & Central Asia,,2227495,71.52
1964,Lithuania,Europe & Central Asia,,2922673,71.94
1964,Luxembourg,Europe & Central Asia,19273.35,327750,69.07
1964,"Macedonia, FYR",Europe & Central Asia,3972.98,1444676,63.14
1964,Malta,Europe & Central Asia,2301.61,323591,69.05
1964,Moldova,Europe & Central Asia,,3271001,62.96
1964,Montenegro,Europe & Central Asia,5518.98,486538,64.72
1964,Netherlands,Europe & Central Asia,12287.88,12127120,73.73
1964,Norway,Europe & Central Asia,13355,3694339,73.61
1964,Poland,Europe & Central Asia,5788.41,30975520,68.8
1964,Portugal,Europe & Central Asia,5278.68,9122500,65.24
1964,Romania,Europe & Central Asia,5326.92,18927081,66.78
1964,Serbia,Europe & Central Asia,7465.67,7756518,65.33
1964,Slovak Republic,Europe & Central Asia,7578.14,4326174,71.09
1964,Slovenia,Europe & Central Asia,8786.4,1606083,69.2
1964,Spain,Europe & Central Asia,6765.93,31740862,70.58
1964,Sweden,Europe & Central Asia,14703,7661354,73.73
1964,Switzerland,Europe & Central Asia,21712.09,5887000,72.2
1964,Tajikistan,Europe & Central Asia,,2424081,57.9
1964,Turkey,Europe & Central Asia,2919.57,31227361,52.84
1964,Turkmenistan,Europe & Central Asia,,1825383,56.16
1964,Ukraine,Europe & Central Asia,,44785626,72.19
1964,United Kingdom,Europe & Central Asia,13465.99,53991000,71.62
1964,Uzbekistan,Europe & Central Asia,,9877755,60.63
1964,Australia,East Asia & Pacific,13329.9,11218304,70.65
1964,Brunei,East Asia & Pacific,,98171,63.43
1964,Cambodia,East Asia & Pacific,492.19,6426908,44.53
1964,China,East Asia & Pacific,567.77,698355000,53.32
1964,Fiji,East Asia & Pacific,2130.13,450647,57.13
1964,French Polynesia,East Asia & Pacific,,90793,57.73
1964,"Hong Kong, China",East Asia & Pacific,5559.56,3504600,68.42
1964,Indonesia,East Asia & Pacific,809.58,103031000,43.53
1964,Japan,East Asia & Pacific,7803.68,97826267,70.28
1964,"Korea, Dem. Rep.",East Asia & Pacific,1396,11527887,57.57
1964,"Korea, Rep.",East Asia & Pacific,1322,27984000,55.86
1964,"Macao, China",East Asia & Pacific,,215496,62.4
1964,Malaysia,East Asia & Pacific,2149.87,9397464,56.83
1964,"Micronesia, Fed. Sts.",East Asia & Pacific,,47246,59.18
1964,Mongolia,East Asia & Pacific,1121.78,1060600,49.19
1964,Myanmar,East Asia & Pacific,691.54,24485982,46.5
1964,New Caledonia,East Asia & Pacific,,88066,58.98
1964,New Zealand,East Asia & Pacific,14107.05,2591950,71.35
1964,Papua New Guinea,East Asia & Pacific,1325.88,1936607,40.44
1964,Philippines,East Asia & Pacific,1717.62,32254350,55.38
1964,Samoa,East Asia & Pacific,,123874,51.83
1964,Singapore,East Asia & Pacific,3827.09,1841600,66.51
1964,Solomon Islands,East Asia & Pacific,,140000,51.19
1964,Taiwan,East Asia & Pacific,2465,12631480,66.7
1964,Thailand,East Asia & Pacific,1088.71,31106615,56.34
1964,Timor-Leste,East Asia & Pacific,,544346,35.74
1964,Tokelau,East Asia & Pacific,,,
1964,Tonga,East Asia & Pacific,,71949,62.88
1964,Vietnam,East Asia & Pacific,780.9,36099052,46.11
1964,Vanuatu,East Asia & Pacific,,72577,48.9
1965,Angola,Sub-Saharan Africa,5102.21,5134818,35
1965,Benin,Sub-Saharan Africa,1039.34,2310714,43.01
1965,Botswana,Sub-Saharan Africa,1034.37,538100,52.37
1965,Burkina Faso,Sub-Saharan Africa,740.98,5031519,39.63
1965,Burundi,Sub-Saharan Africa,380.08,3170653,42.87
1965,Cameroon,Sub-Saharan Africa,1455.61,6103788,43.74
1965,Cape Verde,Sub-Saharan Africa,741.25,231719,54.23
1965,Chad,Sub-Saharan Africa,1264.43,3344639,42.65
1965,Comoros,Sub-Saharan Africa,1714.18,206279,45.44
1965,"Congo, Dem. Rep.",Sub-Saharan Africa,861.88,18855509,42.44
1965,"Congo, Rep.",Sub-Saharan Africa,2537.54,1123795,51.41
1965,Cote d'Ivoire,Sub-Saharan Africa,2055.67,4326838,43.14
1965,Equatorial Guinea,Sub-Saharan Africa,844.87,252833,38.24
1965,Eritrea,Sub-Saharan Africa,451.17,1746439,41.19
1965,Ethiopia,Sub-Saharan Africa,496.71,26740270,41.25
1965,Gabon,Sub-Saharan Africa,7803.24,474386,42.36
1965,Ghana,Sub-Saharan Africa,1170.79,8009602,47.14
1965,Guinea,Sub-Saharan Africa,699.08,3321330,37.72
1965,Guinea-Bissau,Sub-Saharan Africa,692.24,603780,35.86
1965,Kenya,Sub-Saharan Africa,950.16,9549179,49.36
1965,Lesotho,Sub-Saharan Africa,472.45,952459,48.24
1965,Liberia,Sub-Saharan Africa,638.98,1208749,42.38
1965,Madagascar,Sub-Saharan Africa,1583.08,6070004,41.85
1965,Malawi,Sub-Saharan Africa,431.95,3914095,38.87
1965,Mali,Sub-Saharan Africa,528.5,4993293,36.74
1965,Mauritania,Sub-Saharan Africa,1406.61,1195012,46.07
1965,Mauritius,Sub-Saharan Africa,2570.02,755528,60.98
1965,Mayotte,Sub-Saharan Africa,,31507,58.64
1965,Mozambique,Sub-Saharan Africa,537.25,8301446,37.16
1965,Namibia,Sub-Saharan Africa,4010.17,670981,49.83
1965,Niger,Sub-Saharan Africa,1109.42,4343664,37.79
1965,Nigeria,Sub-Saharan Africa,1303.64,45020052,39.1
1965,Reunion,Sub-Saharan Africa,3717.11,392900,59
1965,Rwanda,Sub-Saharan Africa,471.62,3264640,43.63
1965,Sao Tome and Principe,Sub-Saharan Africa,1254.59,68691,53.23
1965,Senegal,Sub-Saharan Africa,1681.15,3743967,41.29
1965,Sierra Leone,Sub-Saharan Africa,1176.51,2581979,34.38
1965,Somalia,Sub-Saharan Africa,1111.44,3282503,37.98
1965,South Africa,Sub-Saharan Africa,6625.41,19898242,50.96
1965,Sudan,Sub-Saharan Africa,1860.81,12085785,44.57
1965,Swaziland,Sub-Saharan Africa,2410.44,399481,45.73
1965,Tanzania,Sub-Saharan Africa,767.49,11870412,44.99
1965,Togo,Sub-Saharan Africa,1350.38,1647772,46.84
1965,Uganda,Sub-Saharan Africa,861.75,8389294,46.72
1965,Zambia,Sub-Saharan Africa,1841.72,3694000,46.9
1965,Zimbabwe,Sub-Saharan Africa,552.37,4685272,53.25
1965,Afghanistan,South Asia,845.22,10997885,32.98
1965,Bangladesh,South Asia,758,60332117,42.33
1965,Bhutan,South Asia,,950000,38.52
1965,India,South Asia,707,485000000,45.65
1965,Maldives,South Asia,,97769,46.73
1965,Nepal,South Asia,665.64,10862394,40.32
1965,Pakistan,South Asia,886,57494940,51.91
1965,Sri Lanka,South Asia,1102.42,11202264,59.58
1965,Algeria,Middle East & North Africa,3327.99,11963091,49.82
1965,Bahrain,Middle East & North Africa,13810.42,191378,58.4
1965,Djibouti,Middle East & North Africa,3013.92,110840,40.89
1965,Iraq,Middle East & North Africa,8758.22,7970746,54.54
1965,Israel,Middle East & North Africa,8462.28,2578184,70.12
1965,Jordan,Middle East & North Africa,2853.28,1061463,49.69
1965,Kuwait,Middle East & North Africa,84952.11,476123,62.52
1965,Lebanon,Middle East & North Africa,6229.76,2057945,63.07
1965,Libya,Middle East & North Africa,15128.28,1623770,49.01
1965,Morocco,Middle East & North Africa,1612.12,14066154,49.13
1965,Oman,Middle East & North Africa,2842.57,678672,44.92
1965,Qatar,Middle East & North Africa,,70284,56.83
1965,Saudi Arabia,Middle East & North Africa,14304.44,5327432,47.83
1965,Tunisia,Middle East & North Africa,1989.82,4565747,50.73
1965,United Arab Emirates,Middle East & North Africa,,143798,56.98
1965,West Bank and Gaza,Middle East & North Africa,2457.42,1210960,49.69
1965,"Yemen, Rep.",Middle East & North Africa,843.34,6510081,35.95
1965,Argentina,America,8022.44,22283100,65.68
1965,Aruba,America,,59020,67.46
1965,Barbados,America,6806.04,234980,66.87
1965,Belize,America,2008.96,106965,63.94
1965,Bolivia,America,2380.76,3853315,44.24
1965,Brazil,America,3261.05,83092908,56.69
1965,Canada,America,15198.11,20071104,71.79
1965,Chile,America,4632.34,8509950,59.26
1965,Colombia,America,2591.01,18646175,59.06
1965,Costa Rica,America,3885.68,1487605,64.36
1965,Cuba,America,5033.96,7809916,67.03
1965,Ecuador,America,4498.49,5117779,55.83
1965,El Salvador,America,4132.17,3017852,54.52
1965,French Guiana,America,,40035,61.92
1965,Grenada,America,,93290,63.85
1965,Guadeloupe,America,,301565,65.31
1965,Guatemala,America,3055.2,4531949,48.51
1965,Guyana,America,2213.57,640316,58.39
1965,Haiti,America,1556.3,4137405,45
1965,Honduras,America,2438.23,2329159,49.52
1965,Jamaica,America,5915.47,1777397,66.68
1965,Martinique,America,,311445,65.53
1965,Mexico,America,5384.97,45142399,59.43
1965,Netherlands Antilles,America,,146841,67.46
1965,Nicaragua,America,4478.93,1750391,50.27
1965,Panama,America,4025.8,1325975,63.17
1965,Paraguay,America,2253.94,2170183,64.71
1965,Peru,America,5430.6,11467300,50.23
1965,Puerto Rico,America,6211.83,2596774,70.37
1965,Suriname,America,,336711,61.52
1965,Trinidad and Tobago,America,5393.58,939255,65.35
1965,United States,America,21209.93,194303000,70.41
1965,Uruguay,America,5605.11,2693133,68.6
1965,Albania,Europe & Central Asia,2563.95,1883652,65.83
1965,Armenia,Europe & Central Asia,,2205833,68.18
1965,Austria,Europe & Central Asia,11964.28,7270889,69.95
1965,Azerbaijan,Europe & Central Asia,,4566962,63.08
1965,Belarus,Europe & Central Asia,,8590786,73.02
1965,Belgium,Europe & Central Asia,12406.29,9448100,70.58
1965,Bosnia and Herzegovina,Europe & Central Asia,2063.9,3493000,63.43
1965,Bulgaria,Europe & Central Asia,4970.49,8201400,71.3
1965,Croatia,Europe & Central Asia,6612.81,4133313,67.92
1965,Cyprus,Europe & Central Asia,,590800,69.75
1965,Denmark,Europe & Central Asia,14476.65,4758100,72.4
1965,Estonia,Europe & Central Asia,,1287808,70.71
1965,Finland,Europe & Central Asia,10540.94,4563732,69.13
1965,France,Europe & Central Asia,12650.59,48763000,71.15
1965,Georgia,Europe & Central Asia,2711.39,4464959,65.67
1965,Germany,Europe & Central Asia,14414.59,75638851,70.62
1965,Greece,Europe & Central Asia,7316.29,8550333,70.28
1965,Hungary,Europe & Central Asia,8403.48,10152934,69.17
1965,Iceland,Europe & Central Asia,12794.88,192288,73.84
1965,Ireland,Europe & Central Asia,7225.83,2876000,70.69
1965,Italy,Europe & Central Asia,9011.54,51987100,70.27
1965,Kazakhstan,Europe & Central Asia,,11902456,60.47
1965,Latvia,Europe & Central Asia,4078.83,2253604,71.2
1965,Lithuania,Europe & Central Asia,,2959173,71.69
1965,Luxembourg,Europe & Central Asia,19349.16,331500,69.4
1965,"Macedonia, FYR",Europe & Central Asia,4040.6,1469729,63.72
1965,Malta,Europe & Central Asia,2452.02,319164,69.15
1965,Moldova,Europe & Central Asia,,3333549,63.35
1965,Montenegro,Europe & Central Asia,5612.9,491051,65.38
1965,Netherlands,Europe & Central Asia,12809.27,12292000,73.6
1965,Norway,Europe & Central Asia,13982,3723153,73.73
1965,Poland,Europe & Central Asia,6052.03,31262358,69.5
1965,Portugal,Europe & Central Asia,5667.66,9128850,66.19
1965,Romania,Europe & Central Asia,5628.67,19027367,66.83
1965,Serbia,Europe & Central Asia,7592.72,7830883,65.81
1965,Slovak Republic,Europe & Central Asia,7804.18,4369939,70.3
1965,Slovenia,Europe & Central Asia,8935.92,1620052,69.22
1965,Spain,Europe & Central Asia,7136.52,32084511,70.99
1965,Sweden,Europe & Central Asia,15287,7733853,73.88
1965,Switzerland,Europe & Central Asia,22190.77,5943000,72.33
1965,Tajikistan,Europe & Central Asia,,2510619,58.31
1965,Turkey,Europe & Central Asia,2918.4,31950718,53.32
1965,Turkmenistan,Europe & Central Asia,,1882148,56.58
1965,Ukraine,Europe & Central Asia,,45234869,71.63
1965,United Kingdom,Europe & Central Asia,13724.35,54350000,71.61
1965,Uzbekistan,Europe & Central Asia,,10205805,61.06
1965,Australia,East Asia & Pacific,13739.93,11439384,70.98
1965,Brunei,East Asia & Pacific,,102414,63.81
1965,Cambodia,East Asia & Pacific,502.02,6602232,44.98
1965,China,East Asia & Pacific,617.76,715185000,55.65
1965,Fiji,East Asia & Pacific,2013.01,463444,57.54
1965,French Polynesia,East Asia & Pacific,14652.18,94717,58.14
1965,"Hong Kong, China",East Asia & Pacific,6199.22,3597900,68.9
1965,Indonesia,East Asia & Pacific,802.64,105093000,44.2
1965,Japan,East Asia & Pacific,8170.01,98882534,70.33
1965,"Korea, Dem. Rep.",East Asia & Pacific,1452,11868751,58.19
1965,"Korea, Rep.",East Asia & Pacific,1375,28705000,56.31
1965,"Macao, China",East Asia & Pacific,,223820,63.21
1965,Malaysia,East Asia & Pacific,2245.03,9647654,57.56
1965,"Micronesia, Fed. Sts.",East Asia & Pacific,,48722,59.58
1965,Mongolia,East Asia & Pacific,1155.34,1090200,49.79
1965,Myanmar,East Asia & Pacific,696.34,24932663,47.32
1965,New Caledonia,East Asia & Pacific,21036.53,90360,59.49
1965,New Zealand,East Asia & Pacific,14730.25,2640400,71.28
1965,Papua New Guinea,East Asia & Pacific,1432.52,1989516,40.94
1965,Philippines,East Asia & Pacific,1753.01,33267569,55.74
1965,Samoa,East Asia & Pacific,,127151,52.34
1965,Singapore,East Asia & Pacific,4181.25,1886900,66.95
1965,Solomon Islands,East Asia & Pacific,,143000,51.7
1965,Taiwan,East Asia & Pacific,2664,12977635,67.4
1965,Thailand,East Asia & Pacific,1140.35,32061978,56.82
1965,Timor-Leste,East Asia & Pacific,,553217,36.28
1965,Tokelau,East Asia & Pacific,,1853,
1965,Tonga,East Asia & Pacific,,74168,63.23
1965,Vietnam,East Asia & Pacific,764.66,37258369,46.6
1965,Vanuatu,East Asia & Pacific,,74195,49.5
1966,Angola,Sub-Saharan Africa,5308.14,5201250,35.4
1966,Benin,Sub-Saharan Africa,1051.67,2367951,43.47
1966,Botswana,Sub-Saharan Africa,1119.01,545965,52.74
1966,Burkina Faso,Sub-Saharan Africa,737.83,5077473,40.04
1966,Burundi,Sub-Saharan Africa,387.47,3253610,43.13
1966,Cameroon,Sub-Saharan Africa,1495.91,6216951,44.17
1966,Cape Verde,Sub-Saharan Africa,754.17,239230,54.71
1966,Chad,Sub-Saharan Africa,1215.21,3419602,43.03
1966,Comoros,Sub-Saharan Africa,1847.27,211571,45.86
1966,"Congo, Dem. Rep.",Sub-Saharan Africa,897.08,19343383,42.69
1966,"Congo, Rep.",Sub-Saharan Africa,2606.33,1151207,52.02
1966,Cote d'Ivoire,Sub-Saharan Africa,2120.46,4526508,43.72
1966,Equatorial Guinea,Sub-Saharan Africa,869.18,256349,38.54
1966,Eritrea,Sub-Saharan Africa,459.13,1773393,41.61
1966,Ethiopia,Sub-Saharan Africa,505.48,27307798,41.65
1966,Gabon,Sub-Saharan Africa,8093.55,481519,43.2
1966,Ghana,Sub-Saharan Africa,1138.51,8245481,47.43
1966,Guinea,Sub-Saharan Africa,700.53,3385447,38
1966,Guinea-Bissau,Sub-Saharan Africa,723.48,598111,36.13
1966,Kenya,Sub-Saharan Africa,1038.15,9863639,49.92
1966,Lesotho,Sub-Saharan Africa,459.69,973983,48.38
1966,Liberia,Sub-Saharan Africa,738.93,1243371,42.79
1966,Madagascar,Sub-Saharan Africa,1581.86,6200000,42.25
1966,Malawi,Sub-Saharan Africa,463.44,4023000,39.11
1966,Mali,Sub-Saharan Africa,539.18,5101054,36.86
1966,Mauritania,Sub-Saharan Africa,1393.99,1212426,46.38
1966,Mauritius,Sub-Saharan Africa,2419.02,774160,61.21
1966,Mayotte,Sub-Saharan Africa,,32383,59.24
1966,Mozambique,Sub-Saharan Africa,542.48,8486381,37.56
1966,Namibia,Sub-Saharan Africa,4057.53,688539,50.39
1966,Niger,Sub-Saharan Africa,1072.44,4437620,37.85
1966,Nigeria,Sub-Saharan Africa,1231.2,46134375,39.33
1966,Reunion,Sub-Saharan Africa,3845.99,403300,59.61
1966,Rwanda,Sub-Saharan Africa,490.59,3358202,43.83
1966,Sao Tome and Principe,Sub-Saharan Africa,1327.9,69766,53.72
1966,Senegal,Sub-Saharan Africa,1678.35,3856528,41.52
1966,Sierra Leone,Sub-Saharan Africa,1232.61,2621656,34.65
1966,Somalia,Sub-Saharan Africa,1241.97,3354474,38.39
1966,South Africa,Sub-Saharan Africa,6773.61,20440487,51.35
1966,Sudan,Sub-Saharan Africa,1789.81,12376709,44.94
1966,Swaziland,Sub-Saharan Africa,2448.89,409941,46.09
1966,Tanzania,Sub-Saharan Africa,840.34,12231389,45.3
1966,Togo,Sub-Saharan Africa,1437.09,1690838,47.29
1966,Uganda,Sub-Saharan Africa,888.69,8640153,47.31
1966,Zambia,Sub-Saharan Africa,1695.38,3794000,47.27
1966,Zimbabwe,Sub-Saharan Africa,543.32,4835691,53.58
1966,Afghanistan,South Asia,833.61,11262324,33.38
1966,Bangladesh,South Asia,753,61548117,42.75
1966,Bhutan,South Asia,,967932,38.88
1966,India,South Asia,698,495000000,46.3
1966,Maldives,South Asia,,100937,47.36
1966,Nepal,South Asia,699.91,11057476,40.75
1966,Pakistan,South Asia,933,59046203,52.44
1966,Sri Lanka,South Asia,1064.71,11469679,60.14
1966,Algeria,Middle East & North Africa,3070.75,12339140,50.44
1966,Bahrain,Middle East & North Africa,14286.48,196706,59.02
1966,Djibouti,Middle East & North Africa,3025.89,118886,41.37
1966,Iraq,Middle East & North Africa,8969.67,8240451,55.32
1966,Israel,Middle East & North Africa,8351.32,2641123,70.37
